full_text,retweet_count,user_followers_count,favorite_count,place,coordinates,geo,created_at,id_str
"RT @LimYiWei4MY: Putting Covid-19 numbers in its proper context. Vaccination works. If you get your booster appointment, please do take it.",0,237,0,,,,Mon Feb 07 09:12:53 +0000 2022,1490614533656018944
"RT @DocAmine_: Vous avez ici 2 scanners des poumons : - en bas une personne atteinte de COVID-19 vacciné,
- en haut un enfant de 13 ans non…",0,62,0,,,,Mon Feb 07 09:12:53 +0000 2022,1490614533769072642
"RT @GaniMujde: Oytuncan ilk covid linci yediğinde ""Yazık yahu adama.Tamam desteksiz atmış ama tıp da henüz bu konuda yetersiz zaten"" filan…",0,355,0,,,,Mon Feb 07 09:12:53 +0000 2022,1490614533924261891
RT @RepSwalwell: I know these are probably spiders but in 2022 they look like Covid spike proteins. 🤷‍♂️ https://t.co/oNYQgfWkSq,0,72,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614534779793409
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,240,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614534792384512
RT @pierrejovanovic: J'ai vécu ça en revenant de Turquie où il se passait rien de plus qu'en Suède en terme de #COVID,0,89,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614535652315136
RT @Fahmikadir97: My parents both tested positive last 2 weeks. Both completed booster. Boleh berkebun(depan rumah) tanpa masalah. 1 week l…,0,883,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614536050966530
"@Lulu_larossa Ma che domanda è? Se ha passione e voglia che si iscriva e studi, altrimenti che cambi facoltà.
Se pe… https://t.co/VuAqjwwZ0s",0,1976,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614536063393795
"RT @ChimicoScettico: Repetita juvant (o forse no) 
https://t.co/3g9jYbEADV",0,729,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614536386322435
"RT @Beata01373973: 38 983 zgonów i 3 530 362 obrażeń po zastrzykach COVID w europejskiej bazie danych podczas masowego pogrzebu dzieci, któ…",0,46,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614536918945793
RT @Ying_Med: วันนี้ครบรอบ 2 ปี การจากไปของ คุณหมอหลี่ นายแพทย์ชาวจีน ซึ่งเป็นคนแรกที่ออกมาเตือนอันตรายและการแพร่ระบาดของไวรัสCovid-19 แต่ก…,0,51,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614537254359041
RT @cafmfmca: https://t.co/p2Z4vMbjKm ¿Por qué entonces el Estado chileno té obliga  a colocarte la 4ta dosis? Porque en caso de no tenerla…,0,3549,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614537598296066
Task Force COVID-19 Activated again🍃,0,594,0,"{'id': '61a4fcf0dc56f8ce', 'url': 'https://api.twitter.com/1.1/geo/id/61a4fcf0dc56f8ce.json', 'place_type': 'city', 'name': 'Seriap', 'full_name': 'Seriap, Perlis', 'country_code': 'MY', 'country': 'Malaysia', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[100.16156, 6.389225], [100.16156, 6.437505], [100.194725, 6.437505], [100.194725, 6.389225]]]}, 'attributes': {}}",,,Mon Feb 07 09:12:54 +0000 2022,1490614537653227525
RT @acechhh: this is still the most powerful covid tweet https://t.co/9zhWXykH4h,0,8047,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614538156359680
Im Pregnant with Covid 🤰🤰🤰 https://t.co/4Atg6QBBFb,0,20,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614537661427716
Perfeito comentário!,0,191,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614538445729794
"@KKeneally @ljayes Vax'ed or not doesn't matter!
Aircraft have a closed Aircon system, if one person has Covid, eve… https://t.co/fbk7kN3bUS",0,163,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614538546278405
@SPOE_at Die Grundfragen haben sich da noch nicht erschlossen. Welche COVID-Politik betreibt die SPÖ bzw. betreibt… https://t.co/1hND74zPpW,0,399,0,,,,Mon Feb 07 09:12:54 +0000 2022,1490614538726748160
"RT @ISSACOMM: Read our analysis on #Socialsecurity responses to #COVID19 in #AsiaPacific

This is a preview of one the chapters in an upcom…",0,78,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614539775217664
"RT @ProfesorZubairi: Obat-obat yang dulu dipakai untuk Covid-19 dan kini terbukti tidak bermanfaat, bahkan menyebabkan efek samping serius…",0,210,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614540148809729
"RT @24HorasTVN: 😷 #Coronavirus

Calendario de vacunación: Esta semana inicia cuarta dosis para mayores de 55 años

Más detalles ⬇ 
https://…",0,19,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614540337238016
"RT @YvesPDB: Traitement anti-Covid : faute d'argent, l'Institut Pasteur de Lille arrête l'essai clinique du Clofoctol | Mediacités https://…",0,2555,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614540467417089
"RT @NHSaaa: If you are in Ardrossan and want to get a COVID-19 vaccine today (7 Feb) there's a drop-in clinic where you can #grabajab

No a…",0,1723,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614541574672390
"COVID test available tomorrow at CVS (1100 East Boston Post. Road, Mamaroneck, NY 10543) at 03:30PM 03:45PM : https://t.co/oaCUwEG8qa",0,10,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614541801119745
"House moves are up 20% as a result of more break-ups as couples were forced to work from home.
https://t.co/4u2yeEZmYG",0,1005,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614541734100999
RT @Tim_Roehn: Diese Aussage ist durch den Artikel nicht gedeckt.,0,95,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614541855645696
"After this article on Jan 31, 2022 - ""COVID-19 booster rollout in NSW aged care too slow to prevent deaths""… https://t.co/xwLx3zzqoo",0,4306,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614542506016770
"Just woke up! Japan bronze, Keegan arrived, Yuzuru went to practice and VINCENT HAS COVID?",0,939,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614543021748225
"RT @davidschneider: Kwasi Kwarteng claimed Boris Johnson wasn’t lying when he said crime is down - as long as you exclude fraud.

In other…",0,5079,0,,,,Mon Feb 07 09:12:55 +0000 2022,1490614543004966912
"RT @dwnews: Australia will reopen its borders to fully vaccinated tourists from February 21.

https://t.co/qBSZCuX5vL",0,1182,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614543260729345
been waiting for this tysm jisu 🥺❤,0,232,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614543273558018
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,89,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614543349055492
RT @kilmeade: Watch…learn…because u can’t refute a thing he says…and btw  we have been saying its for months,0,18,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614543583748097
Covid will never catch me it’s impossible at this point,0,1614,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614544074358786
Absolutely brilliant,0,994,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614544191868932
@GeorgeNuttall5 Ha ha true George 👍😂😂and I’m sure if the General was around he would have demanded him being the Ce… https://t.co/rCjH1NV4uF,0,6526,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614544707817475
RT @Ying_Med: วันนี้ครบรอบ 2 ปี การจากไปของ คุณหมอหลี่ นายแพทย์ชาวจีน ซึ่งเป็นคนแรกที่ออกมาเตือนอันตรายและการแพร่ระบาดของไวรัสCovid-19 แต่ก…,0,438,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614545735647234
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,833,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614546129899524
"RT @RealEddieHobbs: Seb Rushworth MD on Sweden which just declared end to measures vs USA.    Targeted vs LOCKDOWN 

Data speaks LOCKDOWN c…",0,1414,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614546536542210
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,141,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614546691915784
"RT @OpDrBilgehan: ""Ben Covid oldum!. Lütfen yardım!""
Korkma!
Kelle- paça çorbası iç, bol sarımsaklı ve limonlu. İstirahat et, bol bol dizi…",0,320,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614546859532288
RT @RTARF_PR: กองทัพไทย โดย กองทัพเรือ ทัพเรือภาคที่ 2 จัดชุดบรรเทาสาธารณภัย และ เจ้าหน้าที่พยาบาล มอบถุงยังชีพและยาสามัญประจำบ้านให้กับผู้…,0,20,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614546926829571
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,207,0,,,,Mon Feb 07 09:12:56 +0000 2022,1490614547077468160
"RT @Mustafa1SENYURT: sarımsak paça sevmeyenler için 😀
corona gribine karşı alınacak tedbirler; 
boğazınızda kaşıntı, ağrı varsa; sirke+tuz+…",0,44958,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614548155572228
"RT @MarciaReumato: “Mas como vai melhorar sem remédio pra covid?”

- água, dipirona, repouso e paciência.

Hoje, na maioria dos casos vai s…",0,120,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614548667281410
"RT @JayGalla: #COVID has finally caught up with me. Today, 2 years since the #pandemic started, I have tested positive with symptoms. I wil…",0,137,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614548864258054
"RT @alvaroh1408: Al menos 8 CCAA inflan sus cifras reales de muertos por covid-19, a saber por qué lo hacen... https://t.co/3MJdgL5UwP vía…",0,2134,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614549040574468
RT @_SierraHotel: @AnnastaciaMP Annastacia - your trusted source of Covid misinformation. https://t.co/xEB0uZ4AkC,0,121,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614549212381185
@FrancescaCphoto @amolaquila @Lory31511460 Ultimo mio viaggio prima del Covid... meraviglioso,0,913,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614549338329089
RT @SydesJokes: Britain now has the highest Covid-19 death toll in Europe and Boris Johnson calls it a success! https://t.co/tdJvWTy7vl htt…,0,2671,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614549468303360
"Secondo i dati ufficiali, in Canada 7 su 10 morti per Covid-19 sono tra coloro che sono completamente vaccinati. Il… https://t.co/o8MuTADfc6",0,128,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614548952461317
RT @CartlandDavid: Britain's unethical Covid messaging must never be repeated https://t.co/tTsiVT59NU via @spectator @GarySidley,0,1360,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614550043017217
"RT @alexandre19935: Bonsoir mes Ami(e)s, nous vous souhaitons une très bonne semaine à tous🇫🇷 Nous sommes fiers d être parmi vous 😃 Soyez f…",0,61,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614550172995584
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,72,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614550193922050
@perthnow WA COVID rules change the day after McGowan had been to an exposure site and was forced into isolation an… https://t.co/YrbMFD83a8,0,15,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614550760423424
#agorà il festival sarebbe stato rivoluzionario se avesse proposto il ricatto del green pass la perdita dello stipe… https://t.co/eSdMuxHXeF,0,769,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614551007617026
"RT @Prusis: Ja godīgi, šo Rīgas fenomenu un jo īpaši pandēmijas laikā nespēju iztulkot nekādi. Kāpēc mums pa visu varu vajadzīgs savs ""unik…",0,3524,0,,,,Mon Feb 07 09:12:57 +0000 2022,1490614551133446148
"RT @FmMosca: #BOLLETTE 
La situazione è gravissima, stanno arrivando bollette stratosferiche, nel mentre il nostro governo gioca a fare il…",0,166,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614551875932164
An adolescent girl diagnosed with IgA nephropathy following the first dose of the COVID-19 vaccine https://t.co/3qg4QnVcBb,0,68,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614551779459072
"@RepThomasMassie SAY NO TO COVID-19 VACCINES

Get your covid-19 Digital QR certificate or PAPER CARD without taking… https://t.co/UT5yTiKLZR",0,1,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614551955574785
"@ZDFheute Mir wäre Recht, wenn die Politiker endlich einsehen würden, dass die Covid-Infektionen gewaltige neurolog… https://t.co/Z1gaFHcicn",0,69,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614553138315264
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,9,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614553335508995
RT @drankitgupta37: Penned by Dr. Ankit Gupta_ The Covid-19 third wave: How to control it and the way forward -https://t.co/sJIp4jfJCH,0,0,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614553708679168
RT @Fahmikadir97: My parents both tested positive last 2 weeks. Both completed booster. Boleh berkebun(depan rumah) tanpa masalah. 1 week l…,0,214,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614553738379269
@sandybeach1964 @cjmac711 @GSmokesweed1 Comparing HIV and covid-19 is insane. You’re insane,0,404,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614553868177411
"RT @josycesarini: 241 enfants de 0 à 17 ans sont morts de la vaccination !!!! Depuis 2 ans, 5 enfants sont morts du Covid !!!! Où est le bé…",0,14,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614554509942785
RT @FUNCASES: ‘Empresas zombis: análisis de las vulnerabilidades del sector empresarial en el contexto pos-COVID-19’. En España representar…,0,6805,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614554824425473
"RT @Younes_677: T’as le Covid ?🥺
Boit 1 litre de pulco 🔥
Quand la bouteille est vide 😭
Ta ""pulco vides""🤙",0,70,0,,,,Mon Feb 07 09:12:58 +0000 2022,1490614555411726337
"RT @pavyg: BREAKING;
Reports of a number of Hungarian Tennis players producing fake Covid certificates to play in the @AustralianOpen as re…",0,797,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614555847888898
RT @ayshardzn: Many people I know are positive for Covid now. They’re usually those who are always out and about and meeting people. It’s i…,0,515,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614555843514368
"RT @DrGemmaGraham: Good luck to all students &amp; staff @uniofbrighton starting semester 2 today! Also, a huge congratulations to everyone gra…",0,42608,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614555961085956
"RT @GoodSauceNews: ""The landscape of hatred, segregation, fear-mongering, and psychosis that has taken hold of Australia during Covid was j…",0,282,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614555986526210
@oRqzz_ @Slashcrashcup1 when da pizza is covid,0,5,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614556141703172
"RT @MuggleNet: Oliver Wood being briefed on Covid-19:

YOU CAN'T CANCEL QUIDDITCH.",0,390,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614556254957569
"RT @MErgun_Turan: Kıymetli Hemşehrilerim,

Hafif belirtiler sonucunda tedbir amaçlı olarak yaptırdığım Covid-19 testim pozitif çıktı.

Gene…",0,5,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614556267327497
"@JuanMuncc Juan, me he tirado esta mañana un pedete mañanero ¿tendré Covid?",0,1249,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614556523212800
"RT @MdBreathe: Covid on the decline in Houston.  %positive at BreatheMD in last 7 days was 13.6%.  Of the positives, 75% were vaccinated.",0,763,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614556766392322
"RT @XavierNaxa: 11,034 kes positif Covid-19 dilaporkan hari ini. 

Kendatipun begitu, hanya 43 kes kategori tiga, 11 kes bagi kategori empa…",0,307,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614556875685892
RT @ReflectingMan: Anti-Vax Priest Who Claimed Vaccines Contain ‘Aborted Embryos’ Dies of COVID https://t.co/eEEjRqCAFg via @thedailybeast,0,1619,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614558012153860
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,56,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614557949136899
"@jvol31 Origine du virus de la Covid-19 - février 2022
https://t.co/lIJRqZevA9",0,22930,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614558783938560
"RT @NewsDigestWeb: 【東京都で新たに12211人感染確認】

東京都+12211（合計692929人）
※うち279人がみなし陽性
※重症者48人（前日比+3）
※50代〜100歳以上の計8人死亡

詳細は下記URLより：
https://t.co/oEslL…",0,24,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614558796382210
@abcnews There are certain countries controlled by crims and cronies like India that are churning out vaccine certs… https://t.co/ECdD77We78,0,1,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614558867824646
RT @zatizatizatiiii: Kalau baca ni nak takut booster ke nak takut covid. Renung-renungkan,0,253,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614559325196297
"🚨 REPORT DE MATCH 🚨

👉🏼 Le match prévu demain à Souffel est reporté à une date ultérieure pour cause de cas de covi… https://t.co/sd0zdee8gh",0,388,0,,,,Mon Feb 07 09:12:59 +0000 2022,1490614558741958665
"India on Saturday became the first country in the world to administer DNA vaccine against COVID-19.

#GYANBUZZ7JAN",0,0,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614559987568642
Ruminations of a COVID Thriver by Sallie H. Weissinger https://t.co/hpJbocRA3c #mondayblogs,0,59567,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614560750931971
"RT @1st_Army_Area: "" ทหารอิ่มท้อง เกษตรกรมีรายได้ ""

เมื่อวันที่ 7 ก.พ.65 
บชร.1 โดย พัน.สพ.กระสุน 21 บชร.1 #รับซื้อผลผลิต โดยตรงจากสวนเกษต…",0,18,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614560902254593
"RT @A1Policy: READ MORE by AFPI's @SecBernhardt:

https://t.co/x522sOVrZ2",0,107,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614561103360006
#Covid | El Ministerio de Sanidad y comunidades abordan este lunes las condiciones en que se podrá quitar la mascar… https://t.co/GDYnNFgkgk,0,110427,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614560788598791
RT @MoeedNj: Pakistani students admitted to South Korean Universities can't obtain Study Visa &amp; Online classes have stopped; if Pakistan is…,0,1379,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614561162022919
"RT @gkierzek: Perpignan : un ""hôpital de campagne"" déployé à l'hôpital pour désengorger des urgences saturées - et ce n’est pas le Covid ht…",0,18,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614561598316545
"RT @ELHopkins: Political criticism of AstraZeneca Covid vaccine likely to have killed thousands, says Prof John Bell | Evening Standard htt…",0,444,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614562290348032
RT @todomejorqenada: Una salvajada de resultados. Incluso los de porcentaje más bajo.,0,931,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614562659483648
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,959,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614563095543810
RT @thebradfordfile: When is Justin Trudeau going to stop hiding while not having covid?,0,5475,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614563489914883
"RT @RealEddieHobbs: Seb Rushworth MD on Sweden which just declared end to measures vs USA.    Targeted vs LOCKDOWN 

Data speaks LOCKDOWN c…",0,463,0,,,,Mon Feb 07 09:13:00 +0000 2022,1490614563682852866
"China's zero-Covid strategy 'won't work' against omicron, says U.S. epidemiologist https://t.co/feYRavQ1UZ",0,3153,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614564207144962
RT @IamAjak: Bekas Menteri Kesihatan boleh cakap macam tu? Punyalah celaka orang politik ni. Elok dibenam terus orang macam ni. Jadi Menter…,0,858,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614564333166598
RT @Mexico1978R: https://t.co/CMNFO8UQB3,0,306,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614564320391169
#Twitter has made it so #easy to #listen to current update of any topics. In this case #Covid in #malaysia ! https://t.co/4mCpKeGzOR,0,288,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614564379328514
"@ClintVSmith I think we need more details for a number like this to make sense.

If 259 85 year olds died ""with"" CO… https://t.co/GY6OxKrPF2",0,139,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614565591306243
RT @Reuters: Hong Kong's zero-COVID strategy under pressure as cases soar https://t.co/zRggAJFmag https://t.co/8h2VSdIg9d,0,167,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614565767319555
RT @manuelrico: Hoy hace 705 días que falleció la primera residente en España. En la primera ola del covid murieron más de 20.000 residente…,0,37,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614565859729409
"RT @55Bellechasse: Comme la synchronisation de la communication et des décisions prises partout dans le monde, concernant le Covid, le prou…",0,51019,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614566346235907
@Fourthleft @formallypedro @mvmsdazza Sounds like she may have had Covid too.,0,534,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614566405156867
"RT @t24comtr: Isparta’daki elektrik krizi sonrası Vali Seymenoğlu, Covid gerekçesiyle görevden alındı
https://t.co/sYWiYLVfXS https://t.co/…",0,15367,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614566618812418
@GabiPizarro12 Soy antivacunas covid porque estas han prohibido tratamientos efectivos más inocuos. Respeto que una… https://t.co/72xpVQLlXs,0,342,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614567126421505
"RT @maxotte_says: Ich bin geimpft. Aber nicht gegen #COVID. Das will ich nicht. Und das muss ich auch nicht, denn wir haben ein #Grundgeset…",0,466,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614567285760000
"RT @M_CAKIR07: Covid-19 test sonucu pozitif çıkan Sayın Cumhurbaşkanım 
@RTErdogan ve eşleri Hanımefendi'ye Cenab-ı Allah 'dan acil şifalar…",0,443,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614567298387973
"RT @ArishaRozaidee: If you aren’t scared of catching covid, then you should be scared of the price of PCR tests.

Govt clinics will not tes…",0,387,0,,,,Mon Feb 07 09:13:01 +0000 2022,1490614567851859971
"RT @AurelieM0813: -Paxlovid/Covid:molécule utilisée contre le vih
-Pr Montagnier:ce virus artificiel contient des séquences du vih
-Ameli:d…",0,762,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614568296534016
"RT @DineshDSouza: The kids are all wearing masks,  while the morbidly obese Stacey Abrams grins unmasked. This image encapsulates the cruel…",0,159,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614568854466562
High caseload covid iso rules apply,0,1630,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614568523030531
"RT @Net_Haber_: 🔴 İllere göre vaka sayısı belli oldu: Sağlık Bakanı Fahrettin Koca, sosyal medya hesabından 22-28 Ocak tarihleri arasında i…",0,4216,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614570192302083
RT @MaciejRPawlicki: Po wpisaniu w wyszukiwarce „patent test covid” pojawia się taka oto informacja. Opłacani przez BigFarmę „fact checkers…,0,17,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614570557362179
"RT @NewsDigestWeb: 【佐賀県で新たに420人感染確認】

佐賀県+420（合計14883人）

きょうの国内感染者数は42889人に
（16:48時点）

詳細は下記URLより：
https://t.co/oEslL3ucOx

#新型コロナウイルス #COV…",0,6286,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614570725306368
RT @SydesJokes: Britain now has the highest Covid-19 death toll in Europe and Boris Johnson calls it a success! https://t.co/tdJvWTy7vl htt…,0,6906,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614570918023171
"RT @madforfree: Tra le tante questioni gestite in maniera antiscientifica,c’è quella dei #guariti. Omicron è vaccinazione naturale, ha dett…",0,282,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614570976698370
https://t.co/weqclCYTiT &gt; Live now for updates on the current Covid-19 situation.,0,1358,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614570766901255
"RT @DGHisham: Pada 7 Februari 2022, jumlah kes COVID-19 yang dilaporkan adalah 11,034 kes menjadikan jumlah kumulatif sebanyak 2,925,254 ke…",0,1033,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614571584815105
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,1021,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614571895300097
"RT @XavierNaxa: 11,034 kes positif Covid-19 dilaporkan hari ini. 

Kendatipun begitu, hanya 43 kes kategori tiga, 11 kes bagi kategori empa…",0,262,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614571794518016
"RT @jrguzzofatos: Diante dos protestos populares cada vez maiores, no Canadá, contra a eliminação das liberdades individuais em nome do “co…",0,40736,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614572025266176
"RT @BLMK_CCG: Hear about our staff tell us why they had the COVID-19 vaccine in French, Bemba, Bengali and Malayalam.
https://t.co/F5vHoZAC…",0,15729,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614572000108544
"@zagiacho @SCMPHongKong Masks, quarantine and track and trace did work to curb coronavirus in Hong Kong. The statis… https://t.co/XXXa0h3T3G",0,3705,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614571811418114
"RT @Piotr_Schramm: Skoro nie udaje się zasubskrybować Wolności i Praw Ludzi przez covid pass - trzeba zrobić to poprzez pieniądz cyfrowy, d…",0,92,0,,,,Mon Feb 07 09:13:02 +0000 2022,1490614572285313025
"RT @chokooblue: kamu jadi army jalur apa?
me: covid+racun temen

I vote for #Butter for #BestMusicVideo at the 2022 #iHeartAwards @BTS_twt",0,866,0,,,,Mon Feb 07 09:13:03 +0000 2022,1490614573166379010
RT @Pr_Logos: 363/ Un quart des enfants infectés et hospitalisés ont un au moins des symptômes de Covid long. Sars-CoV-2 n'est pas un rhume…,0,313,0,,,,Mon Feb 07 09:13:03 +0000 2022,1490614573312974851
